INDEXCODE,SECUCODE,TRADEDATE,NAME,CLOSE,PCTCHANGE,WEIGHT,CONTRIBUTEPT,SHRMARKETVALUE,MV,TOTALTRADABLE,SHARETOTAL
000852.SH,000860.SZ,2025/9/23,顺鑫农业,15.59,-1.329113924051,0.106,-0.099902,115.6414735851,115.6414735851,7.41766989,7.41766989
000852.SH,600006.SH,2025/9/23,东风股份,7.65,4.365620736698,0.075,0.232174,153,153,20,20
000852.SH,600662.SH,2025/9/23,外服控股,5.34,-0.743494423792,0.047,-0.024779,121.2223067634,121.938712299,22.70080651,22.83496485
000852.SH,600664.SH,2025/9/23,哈药股份,3.56,-1.385041551247,0.06999999999999999,-0.068749,89.6589515856,89.6589515856,25.18509876,25.18509876
000852.SH,600667.SH,2025/9/23,太极实业,7.31,-0.272851296044,0.13,-0.025152,152.89173321180002,152.8917332118,20.91542178,20.91542178
000852.SH,000875.SZ,2025/9/23,吉电股份,5.65,-0.17667844523,0.13999999999999999,-0.01754,188.8458749855,204.940790369,33.42404867,36.27270626
000852.SH,000881.SZ,2025/9/23,中广核技,7.55,-1.307189542484,0.055,-0.050981,62.94698042,71.3796490325,8.3373484,9.45425815
000852.SH,000756.SZ,2025/9/23,新华制药,15.8,-2.106567534077,0.059000000000000004,-0.088132,77.834579992,108.98469253,4.92623924,6.89776535
000852.SH,000758.SZ,2025/9/23,中色股份,6.18,-2.830188679245,0.121,-0.242833,122.122259721,123.016146354,19.76088345,19.9055253
000852.SH,600675.SH,2025/9/23,中华企业,2.82,-4.72972972973,0.068,-0.228062,170.5010163342,170.5010163342,60.46135331,60.46135331
000852.SH,000885.SZ,2025/9/23,城发环境,14.42,0.347947112039,0.036000000000000004,0.008882,92.58768437100001,92.587684371,6.42078255,6.42078255
000852.SH,600094.SH,2025/9/23,大名城,4.12,-0.961538461538,0.065,-0.044319,89.24463634,97.431904254,21.6613195,23.64852045
000852.SH,600012.SH,2025/9/23,皖通高速,12.92,0.232738557021,0.064,0.010562,150.59552,220.7500720588,11.656,17.08591889
000852.SH,600452.SH,2025/9/23,涪陵电力,9.54,1.381509032944,0.116,0.113637,146.5860737916,146.5860737916,15.36541654,15.36541654
000852.SH,600572.SH,2025/9/23,康恩贝,4.36,-0.683371298405,0.10200000000000001,-0.049427,109.76411258479999,110.0580573756,25.17525518,25.24267371
000852.SH,000544.SZ,2025/9/23,中原环保,8.3,-0.59880239521,0.032,-0.013588,80.89881250399999,80.898812504,9.74684488,9.74684488
000852.SH,000550.SZ,2025/9/23,江铃汽车,20.55,-1.627573001436,0.054,-0.062322,106.54417938,177.390477,5.1846316,8.63214
000852.SH,000552.SZ,2025/9/23,甘肃能化,2.54,-0.78125,0.066,-0.036563,94.6347089268,135.9359130654,37.25775942,53.51807601
000852.SH,000555.SZ,2025/9/23,神州信息,13.55,-4.778636683064,0.11100000000000002,-0.376126,131.692932651,132.2174362135,9.71903562,9.75774437
000852.SH,600100.SH,2025/9/23,同方股份,7.82,-2.127659574468,0.23900000000000002,-0.360584,261.9932811566,261.9932811566,33.50297713,33.50297713
000852.SH,600976.SH,2025/9/23,健民集团,40.81,-0.073457394711,0.065,-0.003386,62.56115866,62.60196866,1.532986,1.533986
000852.SH,600986.SH,2025/9/23,浙文互联,8.3,-3.37601862631,0.178,-0.42612,123.452047146,123.452047146,14.87374062,14.87374062
000852.SH,600114.SH,2025/9/23,东睦股份,32.26,-2.831325301205,0.23700000000000002,-0.475823,198.84530968020002,203.6843096802,6.16383477,6.31383477
000852.SH,600993.SH,2025/9/23,马应龙,26.78,-1.652589056188,0.105,-0.123044,115.2362188848,115.4362320098,4.30307016,4.31053891
000852.SH,600967.SH,2025/9/23,内蒙一机,18.87,-2.631578947368,0.27299999999999996,-0.509432,321.12865366290004,321.1286536629,17.01794667,17.01794667
000852.SH,600963.SH,2025/9/23,岳阳林纸,4.43,-1.555555555556,0.063,-0.069492,77.8602559322,77.8602559322,17.57567854,17.57567854
000852.SH,000567.SZ,2025/9/23,海德股份,6.29,-3.379416282642,0.047,-0.112628,122.6488466188,122.9438465495,19.49902172,19.54592155
000852.SH,600116.SH,2025/9/23,三峡水利,6.6,-0.900900900901,0.08,-0.051106,126.201431664,126.201431664,19.12142904,19.12142904
000852.SH,600461.SH,2025/9/23,洪城环境,8.93,0.79006772009,0.087,0.048741,114.6750573954,114.6750573954,12.84155178,12.84155178
000852.SH,600997.SH,2025/9/23,开滦股份,6.73,-0.296296296296,0.052,-0.010925,106.85892997229999,106.8589299723,15.87799851,15.87799851
000852.SH,600966.SH,2025/9/23,博汇纸业,4.85,-1.22199592668,0.052,-0.045059,64.836947968,64.836947968,13.36844288,13.36844288
000852.SH,600975.SH,2025/9/23,新五丰,6.38,-2.147239263804,0.06,-0.091356,64.8818000732,80.4704317054,10.16956114,12.61292033
000852.SH,600420.SH,2025/9/23,国药现代,10.75,-1.556776556777,0.094,-0.103767,144.17606439,144.17606439,13.41172692,13.41172692
000852.SH,002003.SZ,2025/9/23,伟星股份,10.09,-2.228682170543,0.095,-0.150134,102.5763563333,117.9409659877,10.16614037,11.68889653
000852.SH,600301.SH,2025/9/23,华锡有色,29.88,-3.891926664522,0.1,-0.275976,82.2703014828,189.0111627252,2.75335681,6.32567479
000852.SH,000680.SZ,2025/9/23,山推股份,9.84,-1.303911735206,0.108,-0.099857,129.36665751360002,147.6140330208,13.14701804,15.00142612
000852.SH,000681.SZ,2025/9/23,视觉中国,19.59,-2.585778219791,0.132,-0.242032,132.4484930712,137.2431197124,6.76102568,7.00577436
000852.SH,600120.SH,2025/9/23,浙江东方,6.15,-1.12540192926,0.164,-0.130876,210.045961758,210.045961758,34.15381492,34.15381492
000852.SH,600123.SH,2025/9/23,兰花科创,6.65,1.063829787234,0.073,0.055068,97.9704613965,97.9704613965,14.73240021,14.73240021
000852.SH,600125.SH,2025/9/23,铁龙物流,6.14,-0.807754442649,0.067,-0.038376,80.1590430636,80.1590430636,13.05521874,13.05521874
000852.SH,600129.SH,2025/9/23,太极集团,20.92,-1.784037558685,0.108,-0.136626,116.5015436448,116.5015436448,5.56890744,5.56890744
000852.SH,600305.SH,2025/9/23,恒顺醋业,7.83,-1.011378002528,0.06899999999999999,-0.049485,86.3639782524,86.6367206424,11.02988228,11.06471528
000852.SH,000968.SZ,2025/9/23,蓝焰控股,6.87,0.29197080292,0.042,0.008696,66.467432742,66.467432742,9.6750266,9.6750266
000852.SH,000969.SZ,2025/9/23,安泰科技,12.79,-2.36641221374,0.133,-0.223177,132.14544276659998,134.3868446063,10.33193454,10.50718097
000852.SH,000970.SZ,2025/9/23,中科三环,13.56,-3.142857142857,0.192,-0.427891,164.85241481879999,164.8524148188,12.15725773,12.15725773
000852.SH,000682.SZ,2025/9/23,东方电子,12.14,2.016806722689,0.116,0.165893,162.74361239459998,162.7642586498,13.40556939,13.40727007
000852.SH,000685.SZ,2025/9/23,中山公用,10.85,5.237633365664,0.095,0.35283,136.0548944685,160.0495815835,12.53962161,14.75111351
000852.SH,000686.SZ,2025/9/23,东北证券,8.21,-1.794258373206,0.153,-0.194663,192.1511843215,192.1511843215,23.40452915,23.40452915
000852.SH,000688.SZ,2025/9/23,国城矿业,14.33,-2.25102319236,0.06,-0.095772,161.2687740533,161.2693931093,11.25392701,11.25397021
000852.SH,000690.SZ,2025/9/23,宝新能源,4.47,0.224215246637,0.126,0.020033,97.1988704625,97.2621874314,21.74471375,21.75887862
000852.SH,600033.SH,2025/9/23,福建高速,3.4,-0.584795321637,0.06,-0.024881,93.3096,93.3096,27.444,27.444
000852.SH,000990.SZ,2025/9/23,诚志股份,7.25,-0.956284153005,0.06,-0.040686,88.1046560375,88.1047212875,12.15236635,12.15237535
000852.SH,000712.SZ,2025/9/23,锦龙股份,13.88,-1.490418736693,0.101,-0.106742,124.32789655,124.3648,8.95734125,8.96
000852.SH,002036.SZ,2025/9/23,联创电子,11.31,-1.822916666667,0.153,-0.197772,119.1373863498,119.3624871309,10.53380958,10.55371239
000852.SH,002038.SZ,2025/9/23,双鹭药业,7.09,-2.475928473177,0.068,-0.119386,60.4006649521,72.839115,8.51913469,10.2735
000852.SH,600037.SH,2025/9/23,歌华有线,7.94,-1.243781094527,0.108,-0.095252,110.50716398959999,110.5071639896,13.91777884,13.91777884
000852.SH,600055.SH,2025/9/23,万东医疗,16.99,-2.858776443682,0.093,-0.188525,119.4500737542,119.4500737542,7.03061058,7.03061058
000852.SH,600057.SH,2025/9/23,厦门象屿,7.08,-0.281690140845,0.1,-0.019975,155.2297222308,196.0426044012,21.92510201,27.68963339
000852.SH,600059.SH,2025/9/23,古越龙山,9.58,-1.440329218107,0.083,-0.084771,87.3257631654,87.3257631654,9.11542413,9.11542413
000852.SH,600063.SH,2025/9/23,皖维高新,5.51,-3.333333333333,0.095,-0.224548,114.0077653399,114.0077653399,20.69106449,20.69106449
000852.SH,600064.SH,2025/9/23,南京高科,7.77,-0.766283524904,0.123,-0.066835,134.4473903388,134.4473903388,17.30339644,17.30339644
000852.SH,000735.SZ,2025/9/23,罗牛山,6.23,-2.503912363067,0.073,-0.129613,71.7009153091,71.7392959094,11.50897517,11.51513578
000852.SH,000737.SZ,2025/9/23,北方铜业,14.12,0.857142857143,0.151,0.091778,268.92078819200003,268.945960622,19.0453816,19.04716435
000852.SH,000672.SZ,2025/9/23,上峰水泥,8.74,-0.228310502283,0.054,-0.008742,84.72516233,84.72516233,9.6939545,9.6939545
000852.SH,600861.SH,2025/9/23,北京人力,19.03,-0.833767587285,0.058,-0.034291,69.7591935744,107.7312502354,3.66574848,5.66112718
000852.SH,600864.SH,2025/9/23,哈投股份,7.1,-2.338376891334,0.121,-0.200635,147.72050692,147.72050692,20.8057052,20.8057052
000852.SH,600866.SH,2025/9/23,星湖科技,7.31,-0.814111261872,0.08499999999999999,-0.049069,91.7967375844,121.4536482296,12.55769324,16.61472616
000852.SH,600869.SH,2025/9/23,远东股份,7.72,0.651890482399,0.096,0.044376,171.33403199120002,171.3340319912,22.19352746,22.19352746
000852.SH,002060.SZ,2025/9/23,广东建工,4.16,10.05291005291,0.051000000000000004,0.363554,65.01308985600001,156.1827588672,15.6281466,37.54393242
000852.SH,600874.SH,2025/9/23,创业环保,5.86,0.342465753425,0.046,0.011171,72.102499781,92.026499781,12.30418085,15.70418085
000852.SH,600877.SH,2025/9/23,电科芯片,14.21,0.851667849539,0.13,0.078509,168.2548538132,168.2548538132,11.84059492,11.84059492
000852.SH,600888.SH,2025/9/23,新疆众和,7.64,-1.673101673102,0.078,-0.092539,107.2435403404,107.2435403404,14.03711261,14.03711261
000852.SH,000498.SZ,2025/9/23,山东路桥,6.07,0.16501650165,0.047,0.0055,87.97530304979999,94.2331237213,14.49346014,15.52440259
000852.SH,000503.SZ,2025/9/23,国新健康,10.37,-1.612903225806,0.104,-0.118946,101.54233484,101.7621095684,9.791932,9.81312532
000852.SH,000517.SZ,2025/9/23,荣安地产,2.01,-5.633802816901,0.023,-0.091883,50.088926961599995,63.9968419485,24.91986416,31.83922485
000852.SH,002302.SZ,2025/9/23,西部建设,6.55,-1.503759398496,0.043,-0.045852,82.684206912,82.684206912,12.62354304,12.62354304
000852.SH,000676.SZ,2025/9/23,智度股份,9.71,-5.268292682927,0.146,-0.545418,122.7857204572,122.8595827765,12.64528532,12.65289215
000852.SH,300181.SZ,2025/9/23,佐力药业,17.56,-1.070422535211,0.167,-0.126759,105.87115737639999,123.163616026,6.02910919,7.01387335
000852.SH,600835.SH,2025/9/23,上海机电,27.73,0.580340950308,0.12,0.049382,223.64364239,283.6056101084,8.065043,10.22739308
000852.SH,300077.SZ,2025/9/23,国民技术,24.63,-1.833399760861,0.199,-0.258712,139.48643862,143.62410621,5.663274,5.831267
000852.SH,600850.SH,2025/9/23,电科数字,28.91,-2.921423774345,0.158,-0.327309,177.4457641691,196.6397538147,6.13786801,6.80179017
000852.SH,000597.SZ,2025/9/23,东北制药,5.39,-1.821493624772,0.05,-0.064581,75.9621316993,76.9200574835,14.09315987,14.27088265
000852.SH,000600.SZ,2025/9/23,建投能源,7.1,0,0.065,0,77.393612196,128.460255696,10.90050876,18.09299376
000852.SH,000603.SZ,2025/9/23,盛达资源,22.86,2.511210762332,0.09,0.160263,152.4113596674,157.7269924956,6.66716359,6.89969346
000852.SH,000612.SZ,2025/9/23,焦作万方,7.9,-1.496259351621,0.106,-0.112466,94.122191376,94.183752126,11.91420144,11.92199394
000852.SH,000620.SZ,2025/9/23,盈新发展,1.65,-5.172413793103,0.047,-0.172384,77.0838554475,96.88494816,46.71748815,58.7181504
000852.SH,000628.SZ,2025/9/23,高新发展,52.5,-4.59749227694,0.126,-0.41077,100.925257125,184.947,1.92238585,3.5228
000852.SH,002626.SZ,2025/9/23,金达威,18.65,-0.797872340426,0.077,-0.043564,113.73558354149999,113.7528347915,6.09842271,6.09934771
000852.SH,000650.SZ,2025/9/23,仁和药业,6.27,-0.633914421553,0.087,-0.039107,83.4778917918,87.7761272718,13.31385834,13.99938234
000852.SH,000657.SZ,2025/9/23,中钨高新,17.35,-3.503893214683,0.23500000000000001,-0.583883,217.747210178,395.39858493,12.55027148,22.7895438
000852.SH,002643.SZ,2025/9/23,万润股份,13.12,-1.05580693816,0.095,-0.071124,119.29957878399999,121.09225032,9.0929557,9.22959225
000852.SH,002139.SZ,2025/9/23,拓邦股份,15.57,-1.890359168242,0.23600000000000002,-0.316347,166.7562482808,194.1322076316,10.71009944,12.46834988
000852.SH,300026.SZ,2025/9/23,红日药业,3.67,-2.133333333333,0.10300000000000001,-0.155813,100.5039951426,110.2524825179,27.38528478,30.04154837
000852.SH,601107.SH,2025/9/23,四川成渝,5.56,1.459854014599,0.046,0.047618,120.248344,170.028136,21.6274,30.5806
000852.SH,002101.SZ,2025/9/23,广东鸿图,14.17,-3.932203389831,0.054,-0.150569,93.8354685983,94.1421130663,6.62212199,6.64376239
000852.SH,002222.SZ,2025/9/23,福晶科技,50.97,-3.374407582938,0.217,-0.519235,238.61692862580003,239.686425,4.68151714,4.7025
000852.SH,002275.SZ,2025/9/23,桂林三金,14.52,-0.954979536153,0.033,-0.022347,81.17279908319999,85.31496072,5.59041316,5.875686
000852.SH,002267.SZ,2025/9/23,陕天然气,8.05,-0.247831474597,0.046,-0.008084,89.5220733225,89.5220733225,11.12075445,11.12075445
000852.SH,002332.SZ,2025/9/23,仙琚制药,9.67,-2.224469160768,0.105,-0.165624,95.20827785370001,95.6561105422,9.84573711,9.89204866
000852.SH,601126.SH,2025/9/23,四方股份,18.05,0.837988826816,0.11299999999999999,0.067147,147.80309285,150.404874,8.188537,8.33268
000852.SH,002534.SZ,2025/9/23,西子洁能,16.27,-0.610873549175,0.039,-0.016894,134.1854793083,136.0066532979,8.24741729,8.35935177
000852.SH,300049.SZ,2025/9/23,福瑞股份,79.04,-1.4463840399,0.216,-0.221536,184.5594607168,209.43695136,2.33501342,2.649759
000852.SH,002097.SZ,2025/9/23,山河智能,15.49,-6.911057692308,0.147,-0.720392,166.1610966311,166.4582141936,10.72699139,10.74617264
000852.SH,002093.SZ,2025/9/23,国脉科技,11.21,-1.752848378615,0.08,-0.099435,112.94075,112.94075,10.075,10.075
000852.SH,002081.SZ,2025/9/23,金螳螂,3.47,-1.420454545455,0.06999999999999999,-0.070507,91.7677896483,92.1397320083,26.44604889,26.55323689
000852.SH,002154.SZ,2025/9/23,报喜鸟,4.59,-2.754237288136,0.055,-0.107416,54.1515613302,66.9834181611,11.79772578,14.59333729
000852.SH,601908.SH,2025/9/23,京运通,4.1,-5.529953917051,0.068,-0.266647,98.998717301,98.998717301,24.14602861,24.14602861
000852.SH,002239.SZ,2025/9/23,奥特佳,3.44,-4.178272980501,0.099,-0.293318,111.5643219536,113.8238842336,32.43148894,33.08833844
000852.SH,300294.SZ,2025/9/23,博雅生物,24.7,-0.803212851406,0.1,-0.056956,124.549438286,124.549438286,5.04248738,5.04248738
000852.SH,002099.SZ,2025/9/23,海翔药业,5.88,-4.854368932039,0.08499999999999999,-0.292589,95.0030343444,95.1804568764,16.15697863,16.18715253
000852.SH,300284.SZ,2025/9/23,苏交科,8.68,-3.016759776536,0.08800000000000001,-0.188248,103.93018476120001,109.6134507832,11.97352359,12.62827774
000852.SH,002100.SZ,2025/9/23,天康生物,7.51,-0.661375661376,0.09,-0.042208,102.53038877649999,102.5303887765,13.65251515,13.65251515
000852.SH,002216.SZ,2025/9/23,三全食品,10.98,-1.612903225806,0.05,-0.057185,69.2021339442,96.5344084704,6.30256229,8.79184048
000852.SH,002127.SZ,2025/9/23,南极电商,3.53,-2.486187845304,0.079,-0.139273,70.4140747941,86.6569252259,19.94732997,24.54870403
000852.SH,002176.SZ,2025/9/23,江特电机,9.59,-2.042900919305,0.189,-0.273789,163.6072332244,163.6366232179,17.06019116,17.06325581
000852.SH,002544.SZ,2025/9/23,普天科技,28.71,-0.139130434783,0.13799999999999998,-0.013615,195.3626631066,195.381279819,6.80469046,6.8053389
000852.SH,002183.SZ,2025/9/23,怡亚通,5.23,-0.190839694656,0.106,-0.014344,135.8227909593,135.8235754593,25.96994091,25.97009091
000852.SH,002125.SZ,2025/9/23,湘潭电化,13.57,-4.098939929329,0.066,-0.191833,85.4206684541,85.4206684541,6.29481713,6.29481713
000852.SH,002171.SZ,2025/9/23,楚江新材,9.29,-2.415966386555,0.158,-0.270679,149.916582563,150.7709283088,16.1374147,16.22937872
000852.SH,300303.SZ,2025/9/23,聚飞光电,6.56,-3.387334315169,0.116,-0.278627,87.1166678816,92.8637225712,13.27997986,14.15605527
000852.SH,002149.SZ,2025/9/23,西部材料,16.97,-1.793981481481,0.079,-0.100497,82.8372347978,82.8499622978,4.88139274,4.88214274
000852.SH,002182.SZ,2025/9/23,宝武镁业,15.4,0.325732899023,0.122,0.028179,133.288918994,152.735899162,8.65512461,9.91791553
000852.SH,002265.SZ,2025/9/23,建设工业,30.18,-2.393272962484,0.157,-0.26644,121.654682145,311.7715948326,4.03097025,10.33040407
000852.SH,300229.SZ,2025/9/23,拓尔思,20.93,-2.922077922078,0.179,-0.370896,182.7252277669,182.8488610676,8.73030233,8.73620932
000852.SH,002215.SZ,2025/9/23,诺普信,13.09,-1.430722891566,0.109,-0.110583,102.8405406798,131.579542479,7.85642022,10.0519131
000852.SH,002151.SZ,2025/9/23,北斗星通,29,-1.125127855438,0.178,-0.142013,128.41746998,157.44416477,4.42818862,5.42910913
000852.SH,002091.SZ,2025/9/23,江苏国泰,8.61,0.34965034965,0.098,0.024298,137.5233476925,140.139128115,15.97251425,16.2763215
000852.SH,002145.SZ,2025/9/23,中核钛白,5.75,-1.541095890411,0.168,-0.183589,214.4101911175,218.8836505225,37.28872889,38.06672183
000852.SH,002077.SZ,2025/9/23,大港股份,16.27,-3.670811130847,0.06899999999999999,-0.179605,94.42270306510001,94.4227030651,5.80348513,5.80348513
000852.SH,002174.SZ,2025/9/23,游族网络,11.34,-4.465037910699,0.194,-0.614234,111.44988764280001,111.5124759378,9.82803242,9.83355167
000852.SH,002204.SZ,2025/9/23,大连重工,5.96,-1.487603305785,0.077,-0.081224,115.1096539072,115.1096539072,19.31370032,19.31370032
000852.SH,002212.SZ,2025/9/23,天融信,9.82,-4.19512195122,0.17500000000000002,-0.520582,114.5846634206,115.8223709178,11.66849933,11.79453879
000852.SH,002073.SZ,2025/9/23,软控股份,8.44,-1.516919486581,0.108,-0.11617,83.65070363640001,86.0450008164,9.91122081,10.19490531
000852.SH,002075.SZ,2025/9/23,沙钢股份,5.63,-2.086956521739,0.13799999999999998,-0.204221,123.51217409600001,123.5123725535,21.9382192,21.93825445
000852.SH,601101.SH,2025/9/23,昊华能源,7.39,0.681198910082,0.052,0.025118,106.4158467314,106.4158467314,14.39997926,14.39997926
000852.SH,002123.SZ,2025/9/23,梦网科技,13,-3.129657228018,0.14400000000000002,-0.31957,93.60893984,104.7046767,7.20068768,8.0542059
000852.SH,002061.SZ,2025/9/23,浙江交科,4.28,1.421800947867,0.068,0.068557,111.24310212,114.299601204,25.991379,26.7055143
000852.SH,600017.SH,2025/9/23,日照港,3.15,-1.253918495298,0.074,-0.065797,96.883097472,96.883097472,30.75653888,30.75653888
000852.SH,002068.SZ,2025/9/23,黑猫股份,11.32,-1.650738488271,0.063,-0.073744,83.2026589372,83.2410761872,7.35005821,7.35345196
000852.SH,002219.SZ,2025/9/23,新里程,2.22,-5.128205128205,0.055,-0.200002,72.63937058399999,75.1998749166,32.7204372,33.87381753
000852.SH,002226.SZ,2025/9/23,江南化工,6.47,-3.720238095238,0.084,-0.221593,171.38184810959999,171.3853087185,26.48869368,26.48922855
000852.SH,002254.SZ,2025/9/23,泰和新材,9.68,-2.517623363545,0.078,-0.139249,79.261613376,82.9782361144,8.1881832,8.57213183
000852.SH,002396.SZ,2025/9/23,星网锐捷,30.37,-5.064082525789,0.194,-0.696642,177.1422204286,177.8756012626,5.83280278,5.85695098
000852.SH,002245.SZ,2025/9/23,蔚蓝锂芯,20.32,3.252032520325,0.258,0.594951,220.4599821424,234.4088859184,10.84940857,11.53587037
000852.SH,002583.SZ,2025/9/23,海能达,11.58,-3.258145363409,0.179,-0.413552,148.5390974742,210.5961243198,12.82721049,18.18619381
000852.SH,002192.SZ,2025/9/23,融捷股份,33.97,-2.804005722461,0.091,-0.180937,88.0231414516,88.2048724591,2.59120228,2.59655203
000852.SH,002258.SZ,2025/9/23,利尔化学,11.68,-1.016949152542,0.077,-0.055526,93.340760296,93.4910682304,7.99150345,8.00437228
000852.SH,002249.SZ,2025/9/23,大洋电机,11.69,9.97177798683,0.17600000000000002,1.244492,213.9080800857,285.5191296958,18.29838153,24.42421982
000852.SH,002221.SZ,2025/9/23,东华能源,8.6,-0.347624565469,0.10300000000000001,-0.02539,125.63525963200001,135.546987962,14.60875112,15.76127767
000852.SH,002194.SZ,2025/9/23,武汉凡谷,14.27,2.001429592566,0.077,0.109279,72.9045416925,97.5048845162,5.10893775,6.83285806
000852.SH,002163.SZ,2025/9/23,海南发展,9.8,-2.777777777778,0.07200000000000001,-0.14182,78.74778975,82.805870966,8.03548875,8.44957867
000852.SH,002126.SZ,2025/9/23,银轮股份,41.9,-0.427756653992,0.40800000000000003,-0.123755,328.57692440299996,349.780020096,7.84193137,8.34797184
000852.SH,002158.SZ,2025/9/23,汉钟精机,27.36,-2.668089647812,0.064,-0.121084,145.9894439664,146.3005244304,5.33587149,5.34724139
000852.SH,601677.SH,2025/9/23,明泰铝业,13.17,-1.862891207154,0.209,-0.276084,160.4114727759,163.7720616759,12.18006627,12.43523627
000852.SH,002274.SZ,2025/9/23,华昌化工,6.22,-2.047244094488,0.048,-0.069682,58.334215886,59.2370809812,9.3784913,9.52364646
000852.SH,002320.SZ,2025/9/23,海峡股份,8.89,-5.122732123799,0.06999999999999999,-0.254277,198.62055308830003,198.6205530883,22.34201947,22.34201947
000852.SH,601777.SH,2025/9/23,千里科技,12.52,1.54095701541,0.266,0.290656,566.0417288891999,566.0417288892,45.21100071,45.21100071
000852.SH,002550.SZ,2025/9/23,千红制药,9.28,-3.131524008351,0.099,-0.219836,87.347088704,118.76544,9.4124018,12.798
000852.SH,002233.SZ,2025/9/23,塔牌集团,8.94,0.789177001127,0.08,0.044768,106.51875596040001,106.5893864304,11.91484966,11.92275016
000852.SH,002243.SZ,2025/9/23,力合科创,9.27,-0.429645542427,0.068,-0.020717,111.623990283,112.2230111013,12.0414229,12.10604219
000852.SH,002276.SZ,2025/9/23,万马股份,20.57,0,0.159,0,207.19248123970002,208.6394192652,10.07255621,10.14289836
000852.SH,002270.SZ,2025/9/23,华明装备,19.76,3.401360544218,0.129,0.311135,177.09036112560003,177.0941451656,8.96206281,8.96225431
000852.SH,300039.SZ,2025/9/23,上海凯宝,6.02,-1.472995090016,0.049,-0.05118,55.19895880520001,62.9692,9.16926226,10.46
000852.SH,002543.SZ,2025/9/23,万和电气,12.52,-0.792393026941,0.045,-0.025285,82.8336975756,93.09872,6.61611003,7.436
000852.SH,002416.SZ,2025/9/23,爱施德,11.93,-1.15990057995,0.116,-0.095408,146.0117834672,147.8463194558,12.23904304,12.39281806
000852.SH,002390.SZ,2025/9/23,信邦制药,3.45,-1.428571428571,0.053,-0.053689,66.509729073,67.062889446,19.27818234,19.43851868
000852.SH,002567.SZ,2025/9/23,唐人神,4.8,-0.621118012422,0.087,-0.038318,68.70969552,68.786466864,14.3145199,14.33051393
000852.SH,002317.SZ,2025/9/23,众生药业,17.85,-3.617710583153,0.181,-0.464322,135.948706971,151.7125901445,7.61617406,8.49930477
000852.SH,002468.SZ,2025/9/23,申通快递,18.79,-1.364829396325,0.133,-0.128717,275.6868736114,287.6377269914,14.67199966,15.30802166
000852.SH,002408.SZ,2025/9/23,齐翔腾达,4.79,-1.844262295082,0.09,-0.117699,136.1642883666,136.1722098291,28.42678254,28.42843629
000852.SH,300036.SZ,2025/9/23,超图软件,16.85,-0.940623162845,0.107,-0.071368,73.8835054245,83.0311749645,4.38477777,4.92766617
000852.SH,300079.SZ,2025/9/23,数码视讯,5.71,-3.220338983051,0.11100000000000002,-0.253473,73.1724883576,81.4262023402,12.81479656,14.26028062
000852.SH,300085.SZ,2025/9/23,银之杰,53.81,-4.507542147294,0.304,-0.971673,350.848119966,380.2432718835,6.5201286,7.06640535
000852.SH,002314.SZ,2025/9/23,南山控股,2.82,-5.050505050505,0.038,-0.13609,37.7394188448,76.3594668666,13.38277264,27.07782513
000852.SH,002324.SZ,2025/9/23,普利特,14.39,-0.690131124914,0.12,-0.058725,111.7061109318,160.0651860872,7.76275962,11.12336248
000852.SH,002292.SZ,2025/9/23,奥飞娱乐,9.27,0.760869565217,0.108,0.058269,94.35643516440001,137.0754619119,10.17868772,14.78699697
000852.SH,002268.SZ,2025/9/23,电科网安,17.02,-1.333333333333,0.14100000000000001,-0.133311,143.8697039416,143.9272613266,8.45297908,8.45636083
000852.SH,002368.SZ,2025/9/23,太极股份,26.55,-3.349108117947,0.163,-0.3871,164.72409066,165.467906433,6.2042972,6.23231286
000852.SH,300171.SZ,2025/9/23,东富龙,13.87,-1.700921332388,0.06899999999999999,-0.083222,78.0405751385,106.220349148,5.62657355,7.6582804
000852.SH,002506.SZ,2025/9/23,协鑫集成,2.51,-1.953125,0.155,-0.214669,146.6952250527,146.8429423177,58.44431277,58.50316427
000852.SH,002654.SZ,2025/9/23,万润科技,14.88,-5.941845764855,0.107,-0.450829,125.7720905472,125.7810185472,8.45242544,8.45302544
000852.SH,002511.SZ,2025/9/23,中顺洁柔,8.18,-0.728155339806,0.07100000000000001,-0.03666,103.4987528286,105.2257051034,12.65265927,12.86377813
000852.SH,300088.SZ,2025/9/23,长信科技,7.1,2.601156069364,0.215,0.396563,176.470758937,177.339084109,24.85503647,24.97733579
000852.SH,300257.SZ,2025/9/23,开山股份,15.28,1.934623082055,0.06999999999999999,0.096029,145.87666256,151.8274307504,9.546902,9.93635018
000852.SH,300119.SZ,2025/9/23,瑞普生物,20.83,-3.206319702602,0.078,-0.177341,69.7725889743,96.8084052598,3.34962021,4.64754706
000852.SH,300134.SZ,2025/9/23,大富科技,13.02,-4.123711340206,0.065,-0.190068,92.7568243812,99.9282403812,7.12418006,7.67498006
000852.SH,300261.SZ,2025/9/23,雅本化学,7.08,-1.529902642559,0.065,-0.070515,66.2810670912,68.2023105468,9.36173264,9.63309471
000852.SH,002405.SZ,2025/9/23,四维图新,9.08,-2.365591397849,0.27999999999999997,-0.469683,213.91129068520002,215.2549123112,23.55851219,23.70648814
000852.SH,601890.SH,2025/9/23,亚星锚链,9.61,-2.43654822335,0.086,-0.148587,92.19834,92.19834,9.594,9.594
000852.SH,300130.SZ,2025/9/23,新国都,27.5,-0.936599423631,0.158,-0.104934,119.3918847,156.007258825,4.34152308,5.67299123
