INDEXCODE,SECUCODE,TRADEDATE,NAME,CLOSE,PCTCHANGE,WEIGHT,CONTRIBUTEPT,SHRMARKETVALUE,MV,TOTALTRADABLE,SHARETOTAL
000905.SH,000958.SZ,2025/9/23,电投产融,6.59,-1.494768310912,0.126,-0.122384,354.7661684055,354.767280468,53.83401645,53.8341852
000905.SH,000959.SZ,2025/9/23,首钢股份,3.98,-4.784688995215,0.074,-0.230073,258.9890931506,308.647701326,65.07263647,77.5496737
000905.SH,000960.SZ,2025/9/23,锡业股份,20.07,-2.478134110787,0.246,-0.396132,330.3124517664,330.3124517664,16.45801952,16.45801952
000905.SH,000967.SZ,2025/9/23,盈峰环境,6.99,-1.549295774648,0.101,-0.10168,221.2639496982,221.3693379282,31.65435618,31.66943318
000905.SH,600549.SH,2025/9/23,厦门钨业,27.7,-2.977232924694,0.334,-0.646158,430.43915846,439.761273802,15.5393198,15.87585826
000905.SH,600563.SH,2025/9/23,法拉电子,115.75,-1.119084230309,0.189,-0.137437,260.4375,260.4375,2.25,2.25
000905.SH,000009.SZ,2025/9/23,中国宝安,10.29,0.783545543585,0.202,0.102848,265.0725058485,265.4011169985,25.76020465,25.79213965
000905.SH,600566.SH,2025/9/23,济川药业,25.28,0.118811881188,0.109,0.008415,231.501134848,232.743014848,9.1574816,9.2066066
000905.SH,002673.SZ,2025/9/23,西部证券,8.36,-2.222222222222,0.27399999999999997,-0.395656,343.5273525288,373.657030538,41.09178858,44.69581705
000905.SH,600398.SH,2025/9/23,海澜之家,6.54,1.552795031056,0.191,0.19272,314.1011773584,314.1011773584,48.02770296,48.02770296
000905.SH,600521.SH,2025/9/23,华海药业,21.7,-3.21141837645,0.249,-0.519608,315.97351533299997,324.903556404,14.56099149,14.97251412
000905.SH,600004.SH,2025/9/23,白云机场,9.46,0,0.135,0,223.8915495718,223.8915495718,23.66718283,23.66718283
000905.SH,600392.SH,2025/9/23,盛和资源,22.28,-0.491290754801,0.43499999999999994,-0.13887,390.529759796,390.529759796,17.5282657,17.5282657
000905.SH,600685.SH,2025/9/23,中船防务,26.18,-0.418410041841,0.13799999999999998,-0.03752,215.05173038580003,370.0559697604,8.21435181,14.13506378
000905.SH,600970.SH,2025/9/23,中材国际,8.68,0.579374275782,0.13899999999999998,0.05233,195.46117362520002,229.148357004,22.51856839,26.3995803
000905.SH,002044.SZ,2025/9/23,美年健康,4.98,-1.386138613861,0.20500000000000002,-0.184646,192.93653582459999,194.9298453654,38.74227627,39.14253923
000905.SH,600079.SH,2025/9/23,人福医药,21.12,-1.538461538462,0.266,-0.265918,325.919356224,344.726123808,15.4317877,16.32225965
000905.SH,600688.SH,2025/9/23,上海石化,2.7,-1.098901098901,0.07200000000000001,-0.051413,197.8779645,284.6506725,73.288135,105.426175
000905.SH,000423.SZ,2025/9/23,东阿阿胶,46.84,-0.762711864407,0.267,-0.132328,301.189671014,301.6387443616,6.43018085,6.43976824
000905.SH,000723.SZ,2025/9/23,美锦能源,4.76,-1.449275362319,0.169,-0.159154,209.26124172240003,209.6054549344,43.96244574,44.03475944
000905.SH,000728.SZ,2025/9/23,国元证券,8.79,-1.346801346801,0.27599999999999997,-0.241542,383.5760766189,383.5760766189,43.63777891,43.63777891
000905.SH,000729.SZ,2025/9/23,燕京啤酒,11.98,-0.663349917081,0.202,-0.087071,300.6508787066,337.6610130518,25.09606667,28.18539341
000905.SH,000733.SZ,2025/9/23,振华科技,49.01,-0.305126118796,0.22499999999999998,-0.044611,271.5618276631,271.5984381331,5.54094731,5.54169431
000905.SH,000050.SZ,2025/9/23,深天马A,10.01,-1.086956521739,0.14300000000000002,-0.101001,246.0174402686,246.0205408661,24.57716686,24.57747661
000905.SH,000426.SZ,2025/9/23,兴业银锡,27.03,1.693002257336,0.302,0.332234,479.83803691919996,479.9543402517,17.75205464,17.75635739
000905.SH,600699.SH,2025/9/23,均胜电子,37.3,0.947225981055,0.23900000000000002,0.147106,505.43500921199995,520.585119999,13.55053644,13.95670563
000905.SH,600704.SH,2025/9/23,物产中大,5.82,-1.188455008489,0.209,-0.161402,300.962669598,300.962669598,51.7117989,51.7117989
000905.SH,600707.SH,2025/9/23,彩虹股份,6.03,-1.63132137031,0.106,-0.112363,216.3364848396,216.3799008396,35.87669732,35.88389732
000905.SH,600754.SH,2025/9/23,锦江酒店,23.63,-3.155737704918,0.121,-0.248122,214.36295315490003,252.2310633852,9.07164423,10.67418804
000905.SH,000060.SZ,2025/9/23,中金岭南,5.11,-1.919385796545,0.157,-0.195813,190.9885756121,190.9914499871,37.37545511,37.37601761
000905.SH,000062.SZ,2025/9/23,深圳华强,29.35,-1.839464882943,0.14400000000000002,-0.172121,306.6861452335,306.974386007,10.44927241,10.45909322
000905.SH,600258.SH,2025/9/23,首旅酒店,15,-0.727994705493,0.116,-0.054874,167.4904689,167.4904689,11.16603126,11.16603126
000905.SH,600132.SH,2025/9/23,重庆啤酒,53.39,-1.312384473198,0.153,-0.130476,258.3922226122,258.3922226122,4.83971198,4.83971198
000905.SH,600316.SH,2025/9/23,洪都航空,35.55,-1.057612023379,0.203,-0.139509,254.93420901599998,254.934209016,7.17114512,7.17114512
000905.SH,000066.SZ,2025/9/23,中国长城,17.06,-2.569960022844,0.395,-0.659634,550.2856263628,550.3213244128,32.25589838,32.25799088
000905.SH,000155.SZ,2025/9/23,川能动力,10.14,-0.879765395894,0.129,-0.073746,187.2014698788,187.2014698788,18.46168342,18.46168342
000905.SH,600153.SH,2025/9/23,建发股份,10.45,-1.8779342723,0.231,-0.281885,303.0017785795,303.0017785795,28.99538551,28.99538551
000905.SH,600155.SH,2025/9/23,华创云信,7.27,-1.356852103121,0.196,-0.17281,160.9245380779,160.9245380779,22.13542477,22.13542477
000905.SH,600157.SH,2025/9/23,永泰能源,1.72,6.172839506173,0.367,1.472077,375.265543294,375.265543294,218.17764145,218.17764145
000905.SH,600143.SH,2025/9/23,金发科技,21.74,3.326996197719,0.384,0.830162,564.6368380483999,573.1996003278,25.97225566,26.36612697
000905.SH,002007.SZ,2025/9/23,华兰生物,16.01,-0.682382133995,0.214,-0.09489,251.9498309279,292.5758122266,15.73702879,18.27456666
000905.SH,600329.SH,2025/9/23,达仁堂,43.9,-1.965163019205,0.15,-0.191544,248.952227284,338.071422284,5.67089356,7.70094356
000905.SH,600339.SH,2025/9/23,中油工程,3.41,-2.571428571429,0.068,-0.113622,190.3853287611,190.3853287611,55.83147471,55.83147471
000905.SH,601866.SH,2025/9/23,中远海发,2.62,0.383141762452,0.11299999999999999,0.028133,255.501976084,345.778582484,97.5198382,131.9765582
000905.SH,600282.SH,2025/9/23,南钢股份,4.81,0,0.134,0,296.5408776291,296.5408776291,61.65091011,61.65091011
000905.SH,600298.SH,2025/9/23,安琪酵母,39.29,0.076413652573,0.27399999999999997,0.013605,336.7744200559,341.0916052559,8.57150471,8.68138471
000905.SH,600299.SH,2025/9/23,安迪苏,9.39,-0.739957716702,0.049,-0.02356,251.83052953470002,251.8305295347,26.81901273,26.81901273
000905.SH,002025.SZ,2025/9/23,航天电器,51.03,1.55223880597,0.169,0.170461,231.6065864049,232.4038816764,4.53863583,4.55425988
000905.SH,600763.SH,2025/9/23,通策医疗,44.17,-2.666372851476,0.168,-0.291078,197.5676029789,197.5676029789,4.47289117,4.47289117
000905.SH,600764.SH,2025/9/23,中国海防,30.41,-1.93485972267,0.116,-0.145843,216.10239628259998,216.1023962826,7.10629386,7.10629386
000905.SH,600765.SH,2025/9/23,中航重机,15.73,-0.819672131148,0.186,-0.099068,246.08612146689998,247.8249156669,15.64438153,15.75492153
000905.SH,000400.SZ,2025/9/23,许继电气,24.35,3.265479219678,0.19,0.403162,246.3492565665,248.0654567415,10.11701259,10.18749309
000905.SH,000403.SZ,2025/9/23,派林生物,16.85,0.417163289631,0.134,0.036324,158.509657242,160.141959541,9.40710132,9.50397386
000905.SH,600637.SH,2025/9/23,东方明珠,8.87,4.230317273796,0.20400000000000001,0.560767,298.2005137679,298.2005137679,33.61899817,33.61899817
000905.SH,600720.SH,2025/9/23,中交设计,7.55,-0.395778364116,0.061,-0.015688,76.1832577105,173.2419651575,10.09049771,22.94595565
000905.SH,000415.SZ,2025/9/23,渤海租赁,3.6,-1.369863013699,0.174,-0.154884,194.146406388,222.642766152,53.92955733,61.84521282
000905.SH,600516.SH,2025/9/23,方大炭素,5.05,-1.3671875,0.159,-0.141255,203.311503584,203.311503584,40.25970368,40.25970368
000905.SH,600737.SH,2025/9/23,中粮糖业,16.97,-0.991831971995,0.197,-0.126965,362.9625442916,362.9625442916,21.38848228,21.38848228
000905.SH,600739.SH,2025/9/23,辽宁成大,11.74,-1.427371956339,0.13699999999999998,-0.127068,179.5879323984,179.5879323984,15.29709816,15.29709816
000905.SH,600801.SH,2025/9/23,华新水泥,17.9,-1.81020296215,0.121,-0.142329,240.62534117099997,372.140221171,13.44275649,20.78995649
000905.SH,600007.SH,2025/9/23,中国国贸,21.19,-0.88868101029,0.047,-0.027141,213.4431689546,213.4431689546,10.07282534,10.07282534
000905.SH,600008.SH,2025/9/23,首创环保,3.2,1.26582278481,0.157,0.129137,234.89890166400002,234.898901664,73.40590677,73.40590677
000905.SH,600663.SH,2025/9/23,陆家嘴,8.48,-0.818713450292,0.116,-0.061712,267.6019745376,426.9810319792,31.55683662,50.35153679
000905.SH,000878.SZ,2025/9/23,云南铜业,15.05,-2.145643693108,0.23800000000000002,-0.331829,301.54077313849996,301.546060655,20.03593177,20.0362831
000905.SH,600325.SH,2025/9/23,华发股份,5.39,-3.057553956835,0.132,-0.262257,148.3409990524,148.3409990524,27.52152116,27.52152116
000905.SH,000883.SZ,2025/9/23,湖北能源,4.56,-0.436681222707,0.10300000000000001,-0.029227,295.4768943024,295.5540965616,64.79756454,64.81449486
000905.SH,600096.SH,2025/9/23,云天化,25.43,-0.62524423603,0.396,-0.160888,463.5865428933,463.5865428933,18.22990731,18.22990731
000905.SH,000537.SZ,2025/9/23,中绿电,8.93,0.563063063063,0.084,0.030734,184.54759003360002,184.5475900336,20.66602352,20.66602352
000905.SH,000539.SZ,2025/9/23,粤电力A,4.73,-0.63025210084,0.047,-0.019248,120.80007066270001,248.3384325378,25.53912699,52.50283986
000905.SH,000543.SZ,2025/9/23,皖能电力,7.1,0,0.093,0,160.947296501,160.947296501,22.66863331,22.66863331
000905.SH,600098.SH,2025/9/23,广州发展,6.57,0.15243902439,0.079,0.007825,230.3353292517,230.3643612276,35.05864981,35.06306868
000905.SH,600109.SH,2025/9/23,国金证券,9.66,-1.829268292683,0.305,-0.362541,358.633248666,358.633248666,37.1255951,37.1255951
000905.SH,600988.SH,2025/9/23,赤峰黄金,28.95,0.520833333333,0.49300000000000005,0.16685,481.702343931,550.169036031,16.63911378,19.00411178
000905.SH,600497.SH,2025/9/23,驰宏锌锗,5.85,-2.010050251256,0.211,-0.275593,294.86225825549997,294.8622582555,50.40380483,50.40380483
000905.SH,600985.SH,2025/9/23,淮北矿业,12.64,0.636942675159,0.153,0.063324,340.4279008176,340.4279008176,26.93258709,26.93258709
000905.SH,000559.SZ,2025/9/23,万向钱潮,11.02,9.98003992016,0.12,0.778203,365.2627723828,365.3525005288,33.14544214,33.15358444
000905.SH,000563.SZ,2025/9/23,陕国投A,3.56,-1.928374655647,0.13,-0.162897,182.0573447448,182.0573447448,51.13970358,51.13970358
000905.SH,600483.SH,2025/9/23,福能股份,9.69,0.623052959502,0.123,0.049798,269.39535282,269.39535282,27.801378,27.801378
000905.SH,600995.SH,2025/9/23,南网储能,12.67,8.383233532934,0.11299999999999999,0.615559,404.9339354935,404.9339354935,31.96005805,31.96005805
000905.SH,601555.SH,2025/9/23,东吴证券,9.2,-2.231668437832,0.45799999999999996,-0.664163,457.120661004,457.120661004,49.68702837,49.68702837
000905.SH,600118.SH,2025/9/23,中国卫星,34.53,-2.650126867776,0.267,-0.459788,408.31349831550006,408.3134983155,11.82489135,11.82489135
000905.SH,600126.SH,2025/9/23,杭钢股份,9.48,-0.940438871473,0.157,-0.095942,320.1575250684,320.1575250684,33.77189083,33.77189083
000905.SH,600131.SH,2025/9/23,国网信通,17.15,-0.63731170336,0.123,-0.050937,205.09773305349998,205.7527378585,11.95905149,11.99724419
000905.SH,000683.SZ,2025/9/23,博源化工,6.02,-0.823723228995,0.199,-0.106516,199.7863132846,223.868091412,33.18709523,37.1873906
000905.SH,001696.SZ,2025/9/23,宗申动力,24.47,-1.608363490149,0.202,-0.211113,218.1251456575,280.188087324,8.91398225,11.4502692
000905.SH,601991.SH,2025/9/23,大唐发电,3.44,1.474926253687,0.148,0.141844,426.4254652464,636.6308413376,123.96089106,185.06710504
000905.SH,000988.SZ,2025/9/23,华工科技,88.25,-4.439631835409,0.784,-2.261739,886.8998423025,887.3561389275,10.04985657,10.05502707
000905.SH,000997.SZ,2025/9/23,新大陆,26.86,-4.071428571429,0.23700000000000002,-0.62701,270.5982177366,272.118099969,10.07439381,10.13097915
000905.SH,600562.SH,2025/9/23,国睿科技,30.6,-1.258470474347,0.166,-0.135747,380.00849904,380.00849904,12.4185784,12.4185784
000905.SH,000703.SZ,2025/9/23,恒逸石化,6.41,-0.465838509317,0.163,-0.04934,229.71199762689997,230.9278143769,35.83650509,36.02618009
000905.SH,000709.SZ,2025/9/23,河钢股份,2.4,-3.225806451613,0.116,-0.243151,248.049897552,248.090906208,103.35412398,103.37121092
000905.SH,600056.SH,2025/9/23,中国医药,12.03,3.886010362694,0.093,0.234837,179.89078280340001,179.9543336844,14.95351478,14.95879748
000905.SH,600060.SH,2025/9/23,海信视像,22.7,2.344454463481,0.197,0.300115,295.138299667,296.228701658,13.00168721,13.04972254
000905.SH,600062.SH,2025/9/23,华润双鹤,18.64,-1.375661375661,0.092,-0.082239,192.4823854072,193.6243996776,10.32630823,10.38757509
000905.SH,000738.SZ,2025/9/23,航发控制,19.31,1.845991561181,0.19,0.22791,253.96203059310002,253.9620305931,13.15184001,13.15184001
000905.SH,000739.SZ,2025/9/23,普洛药业,15.71,-1.5664160401,0.106,-0.107893,181.9231204255,181.9914857896,11.58008405,11.58443576
000905.SH,000750.SZ,2025/9/23,国海证券,4.47,-2.826086956522,0.234,-0.429715,259.0903177719,285.4619991219,57.96203977,63.86174477
000905.SH,600863.SH,2025/9/23,内蒙华电,4.09,0.738916256158,0.151,0.072502,266.9497114699,266.9497114699,65.26887811,65.26887811
000905.SH,600867.SH,2025/9/23,通化东宝,8.12,-0.611995104039,0.11299999999999999,-0.044937,159.0336777148,159.0336777148,19.58542829,19.58542829
000905.SH,600871.SH,2025/9/23,石化油服,2.03,-1.932367149758,0.095,-0.119287,275.0043507253,384.8280304099,135.47012351,189.57045833
000905.SH,600873.SH,2025/9/23,梅花生物,10.56,-0.377358490566,0.252,-0.061792,296.12791824,296.12791824,28.0424165,28.0424165
000905.SH,600879.SH,2025/9/23,航天电子,10.88,1.397949673812,0.363,0.329745,358.9637675392,358.9637675392,32.99299334,32.99299334
000905.SH,600884.SH,2025/9/23,杉杉股份,14.08,-1.40056022409,0.208,-0.189297,247.41889807360002,316.7173311104,17.57236492,22.49412863
000905.SH,600885.SH,2025/9/23,宏发股份,25.67,-1.193225558122,0.349,-0.2706,374.717039498,374.717039498,14.5974694,14.5974694
000905.SH,000513.SZ,2025/9/23,丽珠集团,38.24,-1.265169119546,0.167,-0.137292,223.37754817919998,345.728004432,5.84146308,9.0410043
000905.SH,000519.SZ,2025/9/23,中兵红箭,17.75,-2.41891148983,0.207,-0.325364,247.179219305,247.179219305,13.92558982,13.92558982
000905.SH,000528.SZ,2025/9/23,柳工,10.82,-2.522522522523,0.202,-0.331105,219.60627317979998,219.6861558332,20.29632839,20.30371126
000905.SH,600839.SH,2025/9/23,四川长虹,10.72,-3.597122302158,0.481,-1.124294,494.72356524319997,494.8613805984,46.14958631,46.16244222
000905.SH,600848.SH,2025/9/23,上海临港,9.69,2.215189873418,0.10200000000000001,0.146822,231.9700992537,244.4289906876,23.93912273,25.22487004
000905.SH,600859.SH,2025/9/23,王府井,14.29,-2.390710382514,0.132,-0.20506,160.5950303456,160.6098004896,11.23828064,11.23931424
000905.SH,000598.SZ,2025/9/23,兴蓉环境,6.66,0.452488687783,0.116,0.034107,198.4242585186,198.7633524186,29.79343221,29.84434721
000905.SH,002281.SZ,2025/9/23,光迅科技,69.85,-4.901293396869,0.379,-1.207062,544.577306449,563.585948772,7.79638234,8.06851752
000905.SH,000623.SZ,2025/9/23,吉林敖东,18.68,-1.424802110818,0.22300000000000003,-0.206461,222.4831698124,223.3932582916,11.91023393,11.95895387
000905.SH,000629.SZ,2025/9/23,钒钛股份,2.82,-1.742160278746,0.148,-0.167544,261.9856344168,262.118155269,92.90270724,92.94970045
000905.SH,000636.SZ,2025/9/23,风华高科,15.49,-1.650793650794,0.14100000000000001,-0.151249,179.2213463839,179.2213463839,11.57013211,11.57013211
000905.SH,601333.SH,2025/9/23,广深铁路,3.34,-0.298507462687,0.124,-0.024052,188.7847158,236.5901358,56.52237,70.83537
000905.SH,002153.SZ,2025/9/23,石基信息,10.3,-2.369668246445,0.10300000000000001,-0.1586,164.775671812,281.106965623,15.99763804,27.29193841
000905.SH,002185.SZ,2025/9/23,华天科技,11.31,-0.876424189308,0.346,-0.197047,365.13417759,365.2180837656,32.284189,32.29160776
000905.SH,601158.SH,2025/9/23,重庆水务,4.66,0.215053763441,0.031,0.004332,223.68,223.68,48,48
000905.SH,002056.SZ,2025/9/23,横店东磁,17.67,-1.11919418019,0.17600000000000002,-0.127996,287.14308531029997,287.4400234758,16.25031609,16.26712074
000905.SH,601099.SH,2025/9/23,太平洋,4.53,-4.025423728814,0.34299999999999997,-0.897192,308.779131561,308.779131561,68.1631637,68.1631637
000905.SH,601880.SH,2025/9/23,辽港股份,1.78,0.564971751412,0.14200000000000002,0.052131,327.7523116092,419.5774563914,184.13051214,235.71767213
000905.SH,002423.SZ,2025/9/23,中粮资本,13.3,-3.413217138707,0.15,-0.332686,306.446041475,306.446041475,23.04105575,23.04105575
000905.SH,002130.SZ,2025/9/23,沃尔核材,31.35,10,0.304,1.975391,358.8044339385,394.978199187,11.44511751,12.59898562
000905.SH,002085.SZ,2025/9/23,万丰奥威,18.55,0.596529284165,0.32,0.12404,393.87168996,393.87168996,21.2329752,21.2329752
000905.SH,002120.SZ,2025/9/23,韵达股份,7.52,-1.441677588467,0.132,-0.123658,211.69732104,218.0194912976,28.1512395,28.99195363
000905.SH,002203.SZ,2025/9/23,海亮股份,12.19,-2.009646302251,0.164,-0.214162,268.106040832,276.6548516277,21.9939328,22.69522983
000905.SH,601118.SH,2025/9/23,海南橡胶,5.16,-1.714285714286,0.10200000000000001,-0.113622,220.81847432520001,220.8184743252,42.79427797,42.79427797
000905.SH,002195.SZ,2025/9/23,岩山科技,7.66,-3.889585947302,0.5539999999999999,-1.400208,429.0566471392,434.3644897136,56.01261712,56.70554696
000905.SH,002080.SZ,2025/9/23,中材科技,36.13,-0.468319559229,0.27699999999999997,-0.084295,606.3060508991999,606.3060508992,16.78123584,16.78123584
000905.SH,601139.SH,2025/9/23,深圳燃气,6.6,0.763358778626,0.065,0.032242,189.864902172,189.864902172,28.76740942,28.76740942
000905.SH,002155.SZ,2025/9/23,湖南黄金,21.71,-1.093394077449,0.258,-0.183306,339.2209767947,339.2516007036,15.62510257,15.62651316
000905.SH,601001.SH,2025/9/23,晋控煤业,14.66,3.971631205674,0.126,0.325176,245.36442,245.36442,16.737,16.737
