INDEXCODE,SECUCODE,TRADEDATE,NAME,CLOSE,PCTCHANGE,WEIGHT,CONTRIBUTEPT,SHRMARKETVALUE,MV,TOTALTRADABLE,SHARETOTAL
000300.SH,600588.SH,2025/9/23,用友网络,14.13,-5.29490616622,0.14100000000000001,-0.178719,482.8217338917,482.8217338917,34.16997409,34.16997409
000300.SH,000895.SZ,2025/9/23,双汇发展,25,0.725221595488,0.11,0.019097,866.05304175,866.16530325,34.64212167,34.64661213
000300.SH,601288.SH,2025/9/23,农业银行,6.65,2.465331278891,0.9390000000000001,0.554158,21229.7400166705,23273.871752554503,3192.44210777,3499.83033873
000300.SH,600893.SH,2025/9/23,航发动力,37.93,0.850837543207,0.22499999999999998,0.045827,1010.8818207094,1011.0598944734,26.65124758,26.65594238
000300.SH,600600.SH,2025/9/23,青岛啤酒,65.99,-1.330741626794,0.10300000000000001,-0.032811,467.9522097857,900.2334604012,7.09125943,13.64196788
000300.SH,000792.SZ,2025/9/23,盐湖股份,19.28,-1.532175689479,0.315,-0.115535,1020.2092486288001,1020.2151859048,52.91541746,52.91572541
000300.SH,000800.SZ,2025/9/23,一汽解放,7,-0.568181818182,0.029,-0.003944,344.46024781,344.48966825,49.20860683,49.21280975
000300.SH,000807.SZ,2025/9/23,云铝股份,19.25,-2.284263959391,0.169,-0.092411,667.5748023175,667.5818004625,34.67921051,34.67957405
000300.SH,601818.SH,2025/9/23,光大银行,3.48,0.869565217391,0.294,0.061199,1614.9571815228,2056.1771769228,464.06815561,590.85551061
000300.SH,600362.SH,2025/9/23,江西铜业,28.44,-0.732984293194,0.121,-0.021231,590.200361982,984.800242782,20.75247405,34.62729405
000300.SH,600372.SH,2025/9/23,中航机载,12.08,0.666666666667,0.13,0.020747,584.538712904,584.538712904,48.3889663,48.3889663
000300.SH,601398.SH,2025/9/23,工商银行,7.4,3.064066852368,1.091,0.800232,19951.303727886,26374.063024586,2696.12212539,3564.06257089
000300.SH,600377.SH,2025/9/23,宁沪高速,12.82,2.56,0.027999999999999997,0.017159,487.4398607282,645.8392295,38.02183001,50.377475
000300.SH,600029.SH,2025/9/23,南方航空,5.98,-0.499168053245,0.136,-0.016251,757.8663044653999,1083.6309148782,126.73349573,181.20918309
000300.SH,600489.SH,2025/9/23,中金黄金,20.37,1.951951951952,0.19499999999999998,0.091116,987.3975692867999,987.3975692868,48.47312564,48.47312564
000300.SH,601939.SH,2025/9/23,建设银行,8.85,3.02677532014,0.32,0.231858,849.038698131,23151.633759121494,95.93657606,2616.00381459
000300.SH,600547.SH,2025/9/23,山东黄金,39.38,2.312288906209,0.253,0.140041,1423.3677900485998,1815.390246945,36.14443347,46.09929525
000300.SH,600406.SH,2025/9/23,国电南瑞,22.32,0,0.366,0,1784.7796859856,1792.7620994088,79.96324758,80.32088259
000300.SH,601166.SH,2025/9/23,兴业银行,20.41,1.390958768008,1.5610000000000002,0.519768,4319.3348514797,4319.3348514797,211.62836117,211.62836117
000300.SH,600900.SH,2025/9/23,长江电力,27.32,0.737463126844,1.44,0.254212,6558.7824766196,6684.7170800112,240.07256503,244.68217716
000300.SH,600160.SH,2025/9/23,巨化股份,35.85,-2.713704206242,0.219,-0.142265,967.8589700385,967.8589700385,26.99746081,26.99746081
000300.SH,600161.SH,2025/9/23,天坛生物,19.08,-1.139896373057,0.1,-0.027287,377.2824718968,377.2824718968,19.77371446,19.77371446
000300.SH,000938.SZ,2025/9/23,紫光股份,29.44,-3.380374138497,0.234,-0.189354,842.0075149055999,842.0075149056,28.60079874,28.60079874
000300.SH,002594.SZ,2025/9/23,比亚迪,105.6,-2.213167885915,1.298,-0.687673,3682.527365088,9627.76062864,34.87241823,91.17197565
000300.SH,000963.SZ,2025/9/23,华东医药,41.38,-1.499642942157,0.163,-0.058515,724.9512111463999,725.8139096624,17.51936228,17.54021048
000300.SH,600999.SH,2025/9/23,招商证券,16.98,-1.10658124636,0.295,-0.078144,1260.2564951856,1476.6702516588,74.22005272,86.96526806
000300.SH,000001.SZ,2025/9/23,平安银行,11.52,1.230228471002,0.49,0.144303,2235.5251952256,2235.5617764096,194.05600653,194.05918198
000300.SH,000002.SZ,2025/9/23,万科A,6.76,-3.428571428571,0.194,-0.159224,656.8286149204,806.5159602396,97.16399629,119.30709471
000300.SH,600066.SH,2025/9/23,宇通客车,29.78,0.303132367801,0.154,0.011175,659.3111006094,659.3111006094,22.13939223,22.13939223
000300.SH,600039.SH,2025/9/23,四川路桥,8.49,0.117924528302,0.095,0.002682,570.1516047645,738.2556457605,67.15566605,86.95590645
000300.SH,600584.SH,2025/9/23,长电科技,39.2,-1.159858799798,0.23900000000000002,-0.066358,701.45051144,701.45051144,17.8941457,17.8941457
000300.SH,600436.SH,2025/9/23,片仔癀,196,-0.910010111223,0.264,-0.05751,1182.5017316,1182.5017316,6.0331721,6.0331721
000300.SH,600027.SH,2025/9/23,华电国际,5.09,-0.5859375,0.08800000000000001,-0.012343,433.1756714297,591.0393059656,85.10327533,116.11774184
000300.SH,601998.SH,2025/9/23,中信银行,7.46,0.947225981055,0.17500000000000002,0.039681,3040.9197468102,4151.129104894401,407.62999287,556.45162264
000300.SH,000425.SZ,2025/9/23,徐工机械,10.34,0.193798449612,0.33,0.015309,960.4980070136,1215.2573546388,92.89149004,117.52972482
000300.SH,000725.SZ,2025/9/23,京东方A,4.16,0.48309178744,0.651,0.075284,1526.9716883616,1556.4174273024,367.06050201,374.13880464
000300.SH,002049.SZ,2025/9/23,紫光国微,79.26,-1.147418308805,0.232,-0.063724,673.2533022948,673.4116637748,8.49423798,8.49623598
000300.SH,002050.SZ,2025/9/23,三花智控,45.03,4.794042355131,0.299,0.343136,1659.0508869098999,1895.2793485305,36.84323533,42.08925935
000300.SH,600233.SH,2025/9/23,圆通速递,18.98,-1.810657009829,0.122,-0.05288,649.1589209924,649.1589209924,34.20226138,34.20226138
000300.SH,600760.SH,2025/9/23,中航沈飞,63.74,0,0.293,0,1751.6937506634,1807.0893707036,27.48185991,28.35094714
000300.SH,000063.SZ,2025/9/23,中兴通讯,43.5,-3.376277210129,0.614,-0.496249,1751.901633495,2080.837675845,40.27360077,47.83534887
000300.SH,600150.SH,2025/9/23,中国船舶,35.07,-1.956947162427,0.35000000000000003,-0.163961,2639.2353857016,2639.2353857016,75.25621288,75.25621288
000300.SH,600309.SH,2025/9/23,万华化学,63.34,-1.185647425897,0.541,-0.153548,1982.8407279084,1982.8407279084,31.30471626,31.30471626
000300.SH,000157.SZ,2025/9/23,中联重科,7.8,1.036269430052,0.153,0.037954,551.492554314,674.585748408,70.70417363,86.48535236
000300.SH,600276.SH,2025/9/23,恒瑞医药,69.7,-1.900070372977,1.239,-0.563552,4446.164584978,4626.128312178,63.79002274,66.37199874
000300.SH,600332.SH,2025/9/23,白云山,25.33,-0.588697017268,0.078,-0.010992,356.1121773817,411.8128473817,14.05890949,16.25790949
000300.SH,600346.SH,2025/9/23,恒力石化,16.46,-0.962695547533,0.156,-0.035951,1158.6358247756,1158.6358247756,70.39099786,70.39099786
000300.SH,601633.SH,2025/9/23,长城汽车,24.5,-0.648824006488,0.135,-0.020968,1521.264362275,2096.678442775,62.09242295,85.57871195
000300.SH,601899.SH,2025/9/23,紫金矿业,25.82,1.773748521876,1.593,0.676395,5315.805679388,6862.329591308,205.8793834,265.7757394
000300.SH,000301.SZ,2025/9/23,东方盛虹,9.3,-2.00210748156,0.109,-0.05224,614.5956211380001,614.844356334,66.08555066,66.11229638
000300.SH,600482.SH,2025/9/23,中国动力,21.35,-0.55891942245,0.11299999999999999,-0.015119,480.9860039075,480.9860039075,22.52861845,22.52861845
000300.SH,002027.SZ,2025/9/23,分众传媒,8.07,-1.223990208078,0.35200000000000004,-0.103137,1165.4855178882,1165.4855178882,144.42199726,144.42199726
000300.SH,000408.SZ,2025/9/23,藏格矿业,53.55,-1.272123893805,0.17700000000000002,-0.053901,840.8470506975,840.8558864475,15.70209245,15.70225745
000300.SH,600515.SH,2025/9/23,海南机场,3.97,-1.488833746898,0.094,-0.033502,364.2876965676,453.5847911994,91.76012508,114.25309602
000300.SH,600741.SH,2025/9/23,华域汽车,20.28,-0.782778864971,0.126,-0.02361,639.3724239552,639.3724239552,31.52723984,31.52723984
000300.SH,600795.SH,2025/9/23,国电电力,5.06,0.596421471173,0.179,0.025556,902.4823255492,902.4823255492,178.35619082,178.35619082
000300.SH,600519.SH,2025/9/23,贵州茅台,1447.42,-0.408022843775,3.895,-0.380439,18125.609545953,18125.609545953,12.52270215,12.52270215
000300.SH,600000.SH,2025/9/23,浦发银行,12.45,-0.717703349282,0.6709999999999999,-0.115282,3796.879816182,3796.879816182,304.97026636,304.97026636
000300.SH,600660.SH,2025/9/23,福耀玻璃,72.09,0.138908181692,0.441,0.014664,1443.9528467388,1881.3641122188,20.02986332,26.09743532
000300.SH,000858.SZ,2025/9/23,五粮液,122.19,-0.25306122449,1.053,-0.063789,4742.7370492128,4742.9368213095,38.81444512,38.81608005
000300.SH,600803.SH,2025/9/23,新奥股份,18.19,0.441744892325,0.073,0.007719,559.5912646209999,563.3602357133,30.7636759,30.97087607
000300.SH,600674.SH,2025/9/23,川投能源,14.3,1.060070671378,0.122,0.030959,697.0687764039999,697.068776404,48.74606828,48.74606828
000300.SH,000876.SZ,2025/9/23,新希望,9.83,-0.807265388496,0.094,-0.018165,442.2517018677,442.6027148499,44.99000019,45.02570853
000300.SH,600085.SH,2025/9/23,同仁堂,34.18,-0.812536273941,0.10300000000000001,-0.020034,468.76853555160005,468.7685355516,13.71470262,13.71470262
000300.SH,600009.SH,2025/9/23,上海机场,31.88,-0.530421216849,0.168,-0.021332,652.353909382,793.327851192,20.46279515,24.8848134
000300.SH,600010.SH,2025/9/23,包钢股份,2.3,-3.361344537815,0.265,-0.213232,721.758360601,1041.638245004,313.80798287,452.88619348
000300.SH,600011.SH,2025/9/23,华能国际,7.24,0.138312586445,0.136,0.004503,796.2341981356,1136.5419591916,109.97709919,156.98093359
000300.SH,000100.SZ,2025/9/23,TCL科技,4.32,-1.144164759725,0.404,-0.110653,781.7794227072,898.5972577104,180.96745896,208.00862447
000300.SH,600089.SH,2025/9/23,特变电工,16.32,1.366459627329,0.3,0.098132,824.6157475872,824.6157475872,50.52792571,50.52792571
000300.SH,600104.SH,2025/9/23,上汽集团,18.7,-1.888772298006,0.365,-0.165031,2149.616893248,2149.616893248,114.95277504,114.95277504
000300.SH,600016.SH,2025/9/23,民生银行,4.09,1.237623762376,0.47800000000000004,0.141615,1450.4008394117002,1790.7009167318,354.62123213,437.82418502
000300.SH,600019.SH,2025/9/23,宝钢股份,6.92,-0.574712643678,0.254,-0.034944,1507.3202646307998,1507.3202646308,217.82084749,217.82084749
000300.SH,600026.SH,2025/9/23,中远海能,12.09,-1.144726083401,0.06,-0.016442,420.10046615550004,576.7868661555,34.74776395,47.70776395
000300.SH,000568.SZ,2025/9/23,泸州老窖,132.61,-0.726156610271,0.42300000000000004,-0.07353,1948.4988858743,1951.9548881283,14.69345363,14.71951503
000300.SH,600111.SH,2025/9/23,北方稀土,46.03,-4.223886808156,0.602,-0.608697,1664.0148070726002,1664.0148070726,36.15065842,36.15065842
000300.SH,600115.SH,2025/9/23,中国东航,4.03,-1.225490196078,0.146,-0.042831,689.7151073578999,898.339251771,171.14518793,222.9129657
000300.SH,600028.SH,2025/9/23,中国石化,5.36,0.751879699248,0.349,0.062815,5083.5218120136,6495.120094212801,948.41824851,1211.77613698
000300.SH,000975.SZ,2025/9/23,山金国际,21.46,2.434367541766,0.13699999999999998,0.079836,542.3870018386,595.884598069,25.27432441,27.76722265
000300.SH,600690.SH,2025/9/23,海尔智家,25.58,-0.466926070039,0.413,-0.046163,1599.901380101,2400.1492308372,62.54501095,93.82913334
000300.SH,600030.SH,2025/9/23,中信证券,28.5,-0.972897845726,1.287,-0.299736,3470.31702759,4223.855846265,121.76550974,148.20546829
000300.SH,600036.SH,2025/9/23,招商银行,41.55,1.539589442815,2.2239999999999998,0.819658,8571.3264102495,10478.8458472155,206.28944429,252.19845601
000300.SH,000983.SZ,2025/9/23,山西焦煤,7.25,-0.684931506849,0.084,-0.013773,336.4154808525,411.5898267775,46.40213529,56.77101059
000300.SH,000999.SZ,2025/9/23,华润三九,28.09,-1.542236242552,0.08499999999999999,-0.031381,467.05074544269996,467.4890505667,16.62694003,16.64254363
000300.SH,000708.SZ,2025/9/23,中信特钢,12.66,-0.314960629921,0.055,-0.004147,638.970142032,638.970142032,50.4715752,50.4715752
000300.SH,601328.SH,2025/9/23,交通银行,6.94,1.908957415565,0.8130000000000001,0.371518,1809.4273060885998,6132.4466250762,260.72439569,883.63784223
000300.SH,601988.SH,2025/9/23,中国银行,5.3,1.727447216891,0.331,0.136875,11170.572286838,17077.257826142,2107.65514846,3222.12411814
000300.SH,600050.SH,2025/9/23,中国联通,5.42,-0.91407678245,0.373,-0.081618,1667.5619760834,1694.5318527234,307.66826127,312.64425327
000300.SH,600061.SH,2025/9/23,国投资本,7.5,-1.315789473684,0.089,-0.028033,479.548629225,479.548629225,63.93981723,63.93981723
000300.SH,601628.SH,2025/9/23,中国人寿,37.95,0.21124900977,0.294,0.014867,7902.529635,10726.4555475,208.2353,282.64705
000300.SH,601318.SH,2025/9/23,中国平安,55.02,-0.235720761559,2.7,-0.152354,5865.167808666601,9962.824625649,106.60065083,181.07641995
000300.SH,601601.SH,2025/9/23,中国太保,34.79,-0.172166427547,0.5780000000000001,-0.023821,2381.3899221945003,3346.9167921945,68.45041455,96.20341455
000300.SH,601336.SH,2025/9/23,新华保险,59.66,0.981719702099,0.23900000000000002,0.056167,1244.1731102439999,1861.12150156,20.8543934,31.195466
000300.SH,600875.SH,2025/9/23,东方电气,18.67,-0.160427807487,0.101,-0.003879,377.802210502,632.9802728642,20.2357906,33.90360326
000300.SH,600886.SH,2025/9/23,国投电力,13.18,0.918836140888,0.14400000000000002,0.031673,982.4608972446001,1054.9923437316,74.54179797,80.04494262
000300.SH,600887.SH,2025/9/23,伊利股份,27.38,-0.617059891107,0.757,-0.111819,1723.2779576098,1731.8837506246,62.93929721,63.25360667
000300.SH,600018.SH,2025/9/23,上港集团,5.56,0.542495479204,0.066,0.008571,1290.7305231224,1294.4439085672,232.14577754,232.81365262
000300.SH,601009.SH,2025/9/23,南京银行,10.96,4.780114722753,0.346,0.39592,1355.046970052,1355.046970052,123.63567245,123.63567245
000300.SH,600845.SH,2025/9/23,宝信软件,22.66,-1.862278042443,0.092,-0.041013,483.5056020586,650.5184765332,21.33740521,28.70778802
000300.SH,601607.SH,2025/9/23,上海医药,17.84,-0.446428571429,0.065,-0.006946,497.59461889199997,661.5717467256,27.89207505,37.08361809
000300.SH,000596.SZ,2025/9/23,古井贡酒,157.01,-1.058667842964,0.117,-0.029651,641.54286,829.95486,4.086,5.286
000300.SH,601857.SH,2025/9/23,中国石油,8.14,0.493827160494,0.414,0.04894,13180.4571343852,14897.9075943852,1619.22077818,1830.20977818
000300.SH,000617.SZ,2025/9/23,中油资本,10.3,-4.275092936803,0.134,-0.137133,1302.134145137,1302.134145137,126.42079079,126.42079079
000300.SH,000630.SZ,2025/9/23,铜陵有色,4.3,-1.826484018265,0.145,-0.063398,478.31636735,575.77414993,111.2363645,133.9009651
000300.SH,000651.SZ,2025/9/23,格力电器,39.64,-0.477027366307,0.8,-0.091354,2186.2076627948,2220.3972357324,55.15155557,56.01405741
000300.SH,000661.SZ,2025/9/23,长春高新,118.6,-2.866502866503,0.14100000000000001,-0.096753,473.954545516,483.813909394,3.99624406,4.07937529
000300.SH,601600.SH,2025/9/23,中国铝业,7.58,-1.430429128739,0.26,-0.089029,997.9541793602,1300.3969115124,131.65622419,171.55632078
000300.SH,601111.SH,2025/9/23,中国国航,7.81,-0.888324873096,0.11900000000000001,-0.025305,908.9363499194001,1362.7216801,116.38109474,174.48421
000300.SH,002230.SZ,2025/9/23,科大讯飞,51.65,-2.913533834586,0.517,-0.360581,1130.6678262665,1193.9892180865,21.89095501,23.11692581
000300.SH,002600.SZ,2025/9/23,领益智造,15.19,-0.783801436969,0.183,-0.034336,1048.0626229975999,1064.5428436734,68.99688104,70.08181986
000300.SH,601058.SH,2025/9/23,赛轮轮胎,14.65,1.736111111111,0.156,0.064833,481.70668794349996,481.7066879435,32.88100259,32.88100259
000300.SH,002179.SZ,2025/9/23,中航光电,41.42,-0.288878189697,0.22300000000000003,-0.015421,861.82960567,877.38786891,20.8070885,21.1827105
000300.SH,601669.SH,2025/9/23,中国电建,5.57,-1.065719360568,0.214,-0.054595,728.083989845,959.4970749038,130.7152585,172.26159334
000300.SH,601800.SH,2025/9/23,中国交建,8.8,0.917431192661,0.13699999999999998,0.030088,1036.5024758,1432.5178054,117.78437225,162.78611425
000300.SH,601872.SH,2025/9/23,招商轮船,8.71,-0.684150513113,0.08800000000000001,-0.014412,703.2923035242,703.2923035242,80.74538502,80.74538502
000300.SH,601808.SH,2025/9/23,中海油服,13.57,-0.147167034584,0.034999999999999996,-0.001233,401.7355076,647.5050344,29.60468,47.71592
000300.SH,601699.SH,2025/9/23,潞安环能,14.98,0.267737617135,0.065,0.004166,448.11309816,448.11309816,29.914092,29.914092
000300.SH,002304.SZ,2025/9/23,洋河股份,69.32,-0.659214674692,0.187,-0.029509,1044.2430820368,1044.2677252968,15.06409524,15.06445074
000300.SH,002463.SZ,2025/9/23,沪电股份,77.9,-2.697976517612,0.388,-0.250589,1497.5732223960001,1498.783049125,19.22430324,19.23983375
000300.SH,601766.SH,2025/9/23,中国中车,7.49,0.133689839572,0.391,0.012513,1822.1520737951998,2149.5449201912,243.27798048,286.98864088
000300.SH,002371.SZ,2025/9/23,北方华创,418.8,1.478071238188,0.675,0.238832,3030.057023784,3032.48334996,7.23509318,7.2408867
000300.SH,601898.SH,2025/9/23,中煤能源,11.84,2.42214532872,0.087,0.050444,1083.59684736,1569.82574656,91.520004,132.586634
000300.SH,601238.SH,2025/9/23,广汽集团,7.58,-1.558441558442,0.073,-0.027234,559.6842777009999,772.93759522,73.83697595,101.970659
000300.SH,600048.SH,2025/9/23,保利发展,7.62,-2.557544757033,0.24,-0.146936,912.1477884516,912.1477884516,119.70443418,119.70443418
000300.SH,002241.SZ,2025/9/23,歌尔股份,34.15,-2.817302219693,0.376,-0.253579,1056.3881235845,1195.4393600425,30.93376643,35.00554495
000300.SH,601390.SH,2025/9/23,中国中铁,5.52,0.363636363636,0.244,0.02124,1130.2121583432001,1365.7036923288,204.74857941,247.41008919
000300.SH,601006.SH,2025/9/23,大秦铁路,6.05,0.165562913907,0.32,0.012683,1218.904251818,1218.904251818,201.47177716,201.47177716
000300.SH,002180.SZ,2025/9/23,纳思达,22.6,-0.920648838229,0.104,-0.02292,308.511651026,321.344636598,13.65095801,14.21878923
000300.SH,002074.SZ,2025/9/23,国轩高科,44.27,-0.673098496747,0.165,-0.026586,768.2312776277,802.7270946887,17.35331551,18.13252981
000300.SH,601186.SH,2025/9/23,中国铁建,7.92,0.635324015248,0.157,0.023877,911.0570436,1075.4996868,115.032455,135.795415
000300.SH,002252.SZ,2025/9/23,上海莱士,6.73,-0.296296296296,0.153,-0.010852,446.50115088760003,446.7363795301,66.34489612,66.37984837
000300.SH,300124.SZ,2025/9/23,汇川技术,82.6,0.990341117496,0.5930000000000001,0.140583,1953.526487724,2229.949446942,23.65044174,26.99696667
000300.SH,002236.SZ,2025/9/23,大华股份,19.66,-0.857286938981,0.161,-0.03304,415.99813903,646.1761458484,21.1596205,32.86755574
000300.SH,601668.SH,2025/9/23,中国建筑,5.55,0.909090909091,0.484,0.105328,2293.281669642,2293.281669642,413.20390444,413.20390444
000300.SH,601117.SH,2025/9/23,中国化学,7.39,0.271370420624,0.121,0.00786,446.4848492318,451.2982370518,60.41743562,61.06877362
000300.SH,002475.SZ,2025/9/23,立讯精密,65.7,7.793273174733,0.9769999999999999,1.822667,4755.938704929,4764.574595439,72.38871697,72.52016127
000300.SH,601100.SH,2025/9/23,恒立液压,91.79,-0.810460341474,0.201,-0.038996,1230.7395885567998,1230.7395885568,13.40820992,13.40820992
000300.SH,601618.SH,2025/9/23,中国中冶,3.32,0.606060606061,0.10200000000000001,0.014798,592.7069564440001,688.024156444,178.5261917,207.2361917
000300.SH,002601.SZ,2025/9/23,龙佰集团,18.51,-4.043545878694,0.13,-0.125834,367.9446973611,441.7028816856,19.87815761,23.86293256
000300.SH,002422.SZ,2025/9/23,科伦药业,36.95,-0.911772593189,0.17099999999999999,-0.037323,482.525331485,590.480720954,13.0588723,15.98053372
000300.SH,002415.SZ,2025/9/23,海康威视,30.29,-0.394607037159,0.482,-0.045531,2740.1647380458,2776.039592495,90.46433602,91.6487155
000300.SH,601888.SH,2025/9/23,中国中免,70.01,-4.148411829135,0.28300000000000003,-0.281035,1366.9281283544,1448.4082167044,19.52475544,20.68859044
000300.SH,002311.SZ,2025/9/23,海大集团,63.43,1.342067422911,0.214,0.068751,1054.5372624929,1055.316605971,16.62521303,16.6374997
000300.SH,300033.SZ,2025/9/23,同花顺,358.96,-2.697134802526,0.372,-0.240181,988.9548335576,1929.76896,2.75505581,5.376
000300.SH,601877.SH,2025/9/23,正泰电器,28.19,2.808169219548,0.123,0.082684,605.7943543344,605.7943543344,21.48968976,21.48968976
000300.SH,002459.SZ,2025/9/23,晶澳科技,12.18,-1.694915254237,0.105,-0.042602,402.60045014699995,403.1192132772,33.05422415,33.09681554
000300.SH,601799.SH,2025/9/23,星宇股份,120.48,-0.544824170381,0.07200000000000001,-0.00939,344.1865640112,344.1865640112,2.85679419,2.85679419
000300.SH,300014.SZ,2025/9/23,亿纬锂能,73.81,2.785127419579,0.294,0.196013,1373.9249122126,1509.9470369357,18.61434646,20.45721497
000300.SH,300122.SZ,2025/9/23,智飞生物,21.16,-2.802021129995,0.11299999999999999,-0.075795,299.2672020768,506.5259104652,14.14306248,23.93789747
000300.SH,002493.SZ,2025/9/23,荣盛石化,9.37,0.106837606838,0.128,0.003274,877.2379998248,936.0107391998,93.62198504,99.89442254
000300.SH,300015.SZ,2025/9/23,爱尔眼科,12.3,-0.565885206144,0.262,-0.035491,975.507978279,1147.02379041,79.30959173,93.2539667
000300.SH,300274.SZ,2025/9/23,阳光电源,143.54,4.598119944619,0.607,0.668131,2281.8689430946,2975.8876780096,15.89709449,20.73211424
000300.SH,601012.SH,2025/9/23,隆基绿能,16.29,-1.867469879518,0.436,-0.194909,1234.4647009364999,1234.4659301799,75.78052185,75.78059731
000300.SH,002352.SZ,2025/9/23,顺丰控股,40.06,-0.644841269841,0.44999999999999996,-0.069464,1911.6671755544,2018.7923165954,47.72009924,50.39421659
000300.SH,002466.SZ,2025/9/23,天齐锂业,42.82,-2.393435149305,0.19,-0.10886,631.9571004787999,702.7710818406,14.75845634,16.41221583
000300.SH,002129.SZ,2025/9/23,TCL中环,7.77,-1.893939393939,0.11399999999999999,-0.051685,313.9110919161,314.1500955621,40.40039793,40.43115773
000300.SH,601919.SH,2025/9/23,中远海控,14.53,0.693000693001,0.404,0.067021,1832.2235902267,2250.6613635767,126.09935239,154.89754739
000300.SH,002142.SZ,2025/9/23,宁波银行,26.49,0.531309297913,0.38999999999999996,0.049603,1748.3101632533999,1749.2912008008,65.99887366,66.03590792
000300.SH,600176.SH,2025/9/23,中国巨石,16.06,-0.557275541796,0.157,-0.020944,642.9037585168,642.9037585168,40.03136728,40.03136728
000300.SH,300059.SZ,2025/9/23,东方财富,26.12,-2.863518036445,1.532,-1.05015,3493.9120252896,4128.01464071,133.76386008,158.04037675
000300.SH,000538.SZ,2025/9/23,云南白药,57.93,-0.361197110423,0.215,-0.01859,1026.9796302402,1033.6233259179,17.72794114,17.84262603
000300.SH,300316.SZ,2025/9/23,晶盛机电,38.09,-3.545201316789,0.083,-0.070439,469.0994644297,498.8014232773,12.31555433,13.09533797
000300.SH,002460.SZ,2025/9/23,赣锋锂业,53.14,1.14198705748,0.189,0.051667,641.8439478398001,1093.1925616006,12.07835807,20.57193379
000300.SH,000625.SZ,2025/9/23,长安汽车,12.11,-0.656275635767,0.261,-0.041003,1000.348126722,1200.595821866,82.6051302,99.1408606
000300.SH,002648.SZ,2025/9/23,卫星化学,18.56,-2.161307327359,0.14200000000000002,-0.073468,624.819149216,625.220640064,33.66482485,33.6864569
000300.SH,000977.SZ,2025/9/23,浪潮信息,67.16,0.992481203008,0.29,0.068899,987.5812660036,988.6859479352,14.70490271,14.72135122
000300.SH,600460.SH,2025/9/23,士兰微,30.2,-1.948051948052,0.158,-0.07368,502.54969719,502.54969719,16.64071845,16.64071845
000300.SH,601169.SH,2025/9/23,北京银行,5.64,1.075268817204,0.372,0.095753,1192.4643129408,1192.4643129408,211.42984272,211.42984272
000300.SH,300308.SZ,2025/9/23,中际旭创,434.29,3.897129186603,1.322,1.233301,4801.0780432778,4825.4758127286,11.05500482,11.11118334
000300.SH,600570.SH,2025/9/23,恒生电子,32.73,-3.848413631022,0.23800000000000002,-0.219256,619.1754952221,619.1754952221,18.91767477,18.91767477
000300.SH,600015.SH,2025/9/23,华夏银行,6.84,1.033973412112,0.202,0.049998,1052.4861204372,1088.5811072112,153.87223983,159.14928468
